;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
8628;femenino;servicio;peluqueria;la milagrosa;2;9.0;7/11/2018;4000000;microempresarial
8629;FEMENINO;comercio;comidas rapidas;robledo;2;7.0;7/03/2018;3000000;microempresarial
8630;femenino;servicio;peluqueria;playon de los ;2;2.0;2/12/2016;6890000;microempresarial
8631;masculino;industria;mantenimiento en ;picachito;1;6.0;11/05/2018;7800000;microempresarial
8632;masculino;comercio;productos de belleza;santa lucia;3;12.0;8/11/2017;7200000;microempresarial
8633;femenino;servicio;panaderia;MANRIQUE CENTRAL NO. 1;2;4.0;5/09/2016;6890000;microempresarial
8634;femenino;comercio;variedades;calasanz;3;12.0;16/05/2018;3000000;microempresarial
8635;masculino;Servicio;publicidad y ;toscana;3;5.0;8/06/2017;7377000;microempresarial
8636;femenino;industria;fabrica de muebles;cabecera san cristobal;3;60.0;20/09/2017;7000000;microempresarial
8637;masculino;servicio;CAFE E INTERNET;enciso;2;8.0;19/07/2018;7800000;microempresarial
8638;femenino;comercio;comidas rapidas;san javier no.1;1;13.0;14/03/2018;7800000;microempresarial
8639;Femenino;servicio;tienda;belen;2;16.0;9/05/2019;2200000;microempresarial
8640;femenino;comercio;tienda;calasanz parte alta;2;12.0;31/07/2017;5000000;Microempresarial
8641;femenino;comercio;variedades;doce de octubre no.1;2;6.0;2018/04/19;5000000;microempresarial
8642;femenino;comercio;comidas rapidas;pedregal;2;6.0;2017/09/8;7000000;microempresarial
8643;femenino;industria;fabrica de ;la candelaria;3;10.0;3/10/2016;4100000;microempresarial
8644;masculino;comercio;tienda;cabecera san cristobal;1;60.0;16/04/2018;6000000;microempresarial
8645;femenino;comercio;Venta_De_Calzado;popular;2;1.0;24/02/2017;6894000;microempresarial
8646;femenino;comercio;variedades;robledo;2;7.0;21/09/2018;7500000;microempresarial
8647;Femenino;servicio;recreativo-educativo;robledo;1;8.0;26/10/2018;7800000;microempresarial
8648;femenino;servicio;cafe e internet;manrique central no. 2;1;3.0;3/08/2016;5000000;microempresarial
8649;femenino;industria;ebanistaria;manrique central no. 2;1;3.0;19/12/2016;6000000;microempresarial
8650;femenino;servicio;tienda;robledo;02;7.0;17/10/2017;$ 5,000,000.00;microempresarial
8651;masculino;servicio;mantenimiento en ;la milagrosa;3;9.0;5/03/2019;8000000;microempresarial
8652;masculino;comercio;almacen de ropa en ;doce de octubre no.1;1;6.0;14/02/2019;8000000;microempresarial
8653;femenino;comercio;papeleria;robledo;2;4.0;10/04/2019;6000000;microempresarial
8654;masculino;agropecuaria;criadero de animales ;belen;3;16.0;27/02/2019;4000000;microempresarial
8655;femenino;industria;Fabrica De ;campo valdes no. 1;3;4.0;20/09/2018;7800000;microempresarial
8656;femenino;comercio;variedades;san pablo;2;1.0;11/05/2018;6000000;microempresarial
8657;femenino;industria;fabrica de alimentos;el_salvador;2;9.0;8/11/2017;4000000;microempresarial
8658;femenino;comercio;almacen de ropa en ;robledo;3;7.0;23/08/2017;7300000;microempresarial
8659;femenino;comercio;comidas rapidas;blanquizal;1;13.0;23/02/2018;1000000;microempresarial
8660;masculino;industria;taller de mecanica;granizal;2;1.0;22/06/2018;780000;microempresarial
8661;femenino;comercio;panaderia;trinidad;3;15.0;3/04/2017;7000000;microempresarial
8662;femenino;comercio;almacen de ropa en ;cabecera san cristobal;3;60.0;13/09/2017;7300000;microempresarial
8663;masculino;servicio;mantenimiento en ;moravia;2;4.0;11/12/2018;$ 6,600,000.00;microempresarial
8664;masculino;comercio;tienda;buenos aires;3;;5/01/2016;6000000;microempresarial
8665;femenino;comercio;variedades;belencito;2;13.0;21/11/2018;7800000;microempresarial
8666;femenino;comercio;tienda;popular;2;1.0;31/05/2019;8200000;microempresarial
8667;femenino;industria;variedades;santa cruz;2;2.0;3/02/2017;6000000;microempresarial
8668;femenino;comercio;variedades;moravia;1;4.0;2/05/2017;7300000;microempresarial
8669;femenino;comercio;tienda;santo domingo savio ;2;1.0;14/06/2018;5000000;microempresarial
8670;femenino;servicio;variedades;FLORENCIA;3;5.0;5/07/2018;4000000;microempresarial
8671;masculino;industria;fabrica de alimentos;andalucia;2;2.0;10/07/2018;5000000;microempresarial
8672;femenino;servicio;EBANISTARIA;belen;03;16.0;9/05/2018;8250000;microempresarial
8673;masculino;industria;fabrica-de-calzado;eduardo santos;2;10.0;10/04/2019;8200000;microempresarial
8674;Femenino;comercio;legumbreria;guayabal;3;15.0;22/12/2017;4000000;microempresarial
8675;femenino;industria;FABRICA DE ;santo domingo savio ;01;1.0;1/11/2016;4000000;microempresarial
8676;femenino;servicio;mantenimiento en ;robledo;3;7.0;25/04/2016;4000000;Microempresarial
8677;femenino;comercio;restaurante;manrique central no. 1;2;4.0;2017/06/20;6000000;microempresarial
8678;femenino;servicio;peluqueria;playon de los ;2;2.0;2018/04/19;7800000;microempresarial
8679;masculino;;almacen de ropa en ;aranjuez;2;4.0;26/01/2018;6000000;microempresarial
8680;femenino;comercio;variedades;loreto;3;9.0;26/04/2017;7370000;microempresarial
8681;masculino;comercio;variedades;buenos aires;2;9.0;8/08/2017;5000000;microempresarial
8682;femenino;comercio;papeleria;cabecera san antonio ;2;80.0;11/12/2018;2000000;microempresarial
8683;masculino;comercio;tienda naturista;buenos aires;3;9.0;13/07/2016;6400000;microempresarial
8684;Masculino;servicio;recreativo-educativo;llanaditas;1;8.0;10/07/2018;1000000;Microempresarial
8685;Femenino;comercio;tienda;blanquizal;1;13.0;24/01/2019;5000000;microempresarial
8686;femenino;comercio;almacen de ropa en ;aranjuez;1;4.0;25/09/2017;7300000;microempresarial
8687;masculino;industria;fabrica de ;santa cruz;1;2.0;28/06/2019;7500000;Microempresarial
8688;femenino;comercio;distribuidora de ;cabecera san cristobal;2;60.0;24/08/2018;6000000;microempresarial
8689;masculino;comercio;fabrica de alimentos;villa hermosa;3;8.0;28/05/2018;$ 7,800,000.00;microempresarial
8690;femenino;comercio;variedades;manrique central no. 1;2;4.0;5/07/2017;6080000;microempresarial
8691;femenino;comercio;variedades;buenos aires;3;9.0;10/10/2017;3000000;microempresarial
8692;Masculino;industria;fabrica de ;robledo;2;7.0;6/10/2017;7300000;microempresarial
8693;femenino;industria;fabrica de ;andalucia;2;2.0;13/07/2017;$ 7,000,000.00;microempresarial
8694;masculino;servicio;mantenimiento en ;el salvador;3;9.0;2017/11/7;$ 4,300,000.00;microempresarial
8695;masculino;comercio;carniceria;manrique central no. 2;2;3.0;2/03/2018;7000000;microempresarial
8696;masculino;comercio;variedades;belen;3;16.0;20/04/2016;6890000;microempresarial
8697;masculino;servicio;taller de mecanica;robledo;3;7.0;8/06/2017;20000000;empresarial ed. 
8698;femenino;comercio;comidas rapidas;popular;1;1.0;18/05/2018;1500000;microempresarial
8699;femenino;comercio;comidas rapidas;manrique oriental;2;3.0;27/06/2018;2000000;microempresarial
8700;femenino;industria;fabrica de ;buenos aires;2;9.0;3/04/2019;6000000;microempresarial
8701;femenino;servicio;tienda;enciso;2;8.0;26/08/2016;5000000;microempresarial
8702;masculino;comercio;variedades;andalucia;2;2.0;13/10/2017;7300000;microempresarial
8703;femenino;comercio;fabrica de ;belencito;2;13.0;7/12/2017;6000000;MICROEMPRESARIAL
8704;masculino;agropecuaria;criadero de animales ;cabecera san cristobal;2;60.0;23/05/2018;7800000;microempresarial
8705;femenino;servicio;restaurante;villa hermosa;1;8.0;2016/10/4;$ 4,130,000.00;microempresarial
8706;masculino;comercio;joyeria;SAN JAVIER NO.1;2;13.0;21/11/2017;7377000;microempresarial
8707;masculino;comercio;tienda;villa hermosa;3;8.0;27/06/2018;5000000;microempresarial
8708;femenino;servicio;peluqueria;cabecera san antonio ;3;80.0;23/05/2018;5000000;microempresarial
8709;masculino;comercio;cafe e internet;calasanz;2;12.0;26/01/2018;6200000;microempresarial
8710;masculino;industria;fabrica_de_;robledo;1;7.0;21/05/2018;3000000;Microempresarial
8711;femenino;comercio;variedades;zona expansion san ;2;80.0;2018/06/15;7000000;microempresarial
8712;femenino;industria;fabrica de ;el socorro;2;13.0;17/04/2018;7800000;microempresarial
8713;masculino;industria;sembrados;vrda. santa elena ;2;90.0;2016/02/16;5000000;agropecuaria
8714;masculino;industria;fabrica de ;florencia;3;5.0;7/04/2017;7300000;microempresarial
8715;femenino;comercio;variedades;alfonso lopez;3;5.0;29/10/2018;7000000;microempresarial
8716;femenino;comercio;panaderia;cabecera san antonio ;2;80.0;6/03/2018;7800000;microempresarial
8717;femenino;comercio;variedades;santo domingo savio ;1;1.0;8/03/2018;7800000;microempresarial
8718;femenino;comercio;fotografia;popular;2;1.0;15/02/2018;7300000;microempresarial
8719;masculino;comercio;Variedades;manrique central no. 1;2;4.0;2017/06/6;7377000;microempresarial
8720;femenino;comercio;drogueria;popular;2;1.0;2018/05/29;19000000;Microempresarial
8721;femenino;comercio;almacen de ropa en ;castilla;3;5.0;2/12/2016;6890000;microempresarial
8722;femenino;industria;fabrica de ;gerona;3;9.0;24/01/2017;7377000;microempresarial
8723;Femenino;servicio;comidas_rapidas;juan xxiii la quiebra;2;13.0;2016/06/9;6000000;microempresarial
8724;femenino;comercio;comidas rapidas;el socorro;1;13.0;15/11/2018;5000000;credioportuno
8725;femenino;servicio;peluqueria;guayabal;2;15.0;24/10/2016;2000000;microempresarial
8726;femenino;industria;fabrica de ;trinidad;3;15.0;6/02/2018;7800000;microempresarial
8727;masculino;comercio;panaderia;villa hermosa;2;8.0;22/03/2018;1500000;microempresarial
8728;femenino;comercio;fabrica de ;buenos aires;3;9.0;13/02/2018;7800000;microempresarial
8729;masculino;comercio;variedades;buenos aires;3;9.0;6/06/2018;7800000;microempresarial
8730;femenino;comercio;comidas rapidas;Altavista;2;16.0;7/06/2018;4000000;microempresarial
8731;femenino;industria;fabrica de ;manrique central no. 1;03;4.0;7/03/2018;7800000;microempresarial
8732;femenino;industria;fabrica de ;cabecera san antonio ;2;80.0;26/10/2018;7800000;microempresarial
8733;femenino;comercio;legumbreria;picacho;1;6.0;20/09/2017;7377000;microempresarial
8734;femenino;comercio;comidas rapidas;el vergel;3;80.0;26/07/2017;5000000;microempresarial
8735;femenino;industria;fabrica de calzado;calasanz;2;12.0;2018/10/26;7000000;microempresarial
8736;Femenino;servicio;peluqueria;santa fe;3;15.0;2018/03/22;5000000;microempresarial
8737;femenino;servicio;tienda;cabecera san antonio ;2;80.0;21/10/2016;6800000;microempresarial
8738;masculino;servicio;mantenimiento en ;villatina;2;8.0;28/02/2019;6000000;microempresarial
8739;femenino;comercio;legumbreria;popular;2;1.0;19/04/2017;7377000;microempresarial
8740;femenino;industria;fabrica de ;barrio caicedo;1;9.0;31/05/2017;6000000;microempresarial
8741;femenino;comercio;miscelanea;manrique central no. 1;3;4.0;12/05/2017;7377000;microempresarial
8742;femenino;comercio;variedades;santo domingo savio ;1;1.0;2018/05/29;7800000;microempresarial
8743;masculino;servicio;mantenimiento en ;la francia;2;2.0;29/10/2018;7000000;microempresarial
8744;femenino;industria;fabrica de ;doce de octubre no.2;2;6.0;13/09/2016;5000000;microempresarial
8745;femenino;comercio;variedades;villa_hermosa;3;;27/09/2018;7812000;Microempresarial
8746;masculino;servicio;papeleria;belen;3;16.0;2017/04/7;7300000;Microempresarial
8747;femenino;comercio;variedades;santo domingo savio ;1;1.0;23/11/2016;1200000;microempresarial
8748;masculino;servicio;venta de lacteos;manrique central no. 1;3;4.0;6/04/2017;7377000;microempresarial
8749;masculino;industria;variedades;belen;2;16.0;14/09/2018;$ 1,000,000.00;microempresarial
8750;femenino;comercio;comidas rapidas;manrique oriental;2;3.0;7/05/2019;3500000;microempresarial
8751;masculino;comercio;comidas_rapidas;centro admtivo;2;10.0;13/02/2018;$ 7,800,000.00;microempresarial
8752;femenino;comercio;restaurante;la francia;1;2.0;9/05/2017;7000000;microempresarial
8753;femenino;industria;fabrica de ;barrio caicedo;1;9.0;3/10/2018;7800000;microempresarial
8754;femenino;industria;fabrica_de_;manrique oriental;2;3.0;9/05/2018;7000000;microempresarial
8755;femenino;COMERCIO;restaurante;enciso;2;8.0;9/10/2017;5000000;microempresarial
8756;femenino;comercio;tienda;manrique central no. 2;2;3.0;25/04/2019;8200000;microempresarial
8757;femenino;comercio;comidas rapidas;20 de julio;2;13.0;13/04/2018;3000000;microempresarial
8758;femenino;comercio;variedades;boyaca;3;5.0;2/04/2019;8000000;microempresarial
8759;femenino;comercio;distribuidora de ;castilla;3;5.0;21/03/2018;7800000;microempresarial
8760;femenino;industria;fabrica de ;villa hermosa;3;8.0;2018/05/22;7000000;microempresarial
8761;femenino;servicio;mantenimiento en ;robledo;2;7.0;22/05/2018;5000000;microempresarial
8762;femenino;industria;fabrica de ;robledo;2;7.0;3/08/2017;7300000;microempresarial
8763;masculino;servicio;recreativo-educativo;bombona no. 1;3;10.0;8/05/2018;5000000;microempresarial
8764;femenino;industria;FABRICA DE ;belencito;2;13.0;18/10/2017;2800000;microempresarial
8765;masculino;servicio;variedades;popular;2;1.0;31/01/2018;2000000;microempresarial
8766;masculino;comercio;tienda;robledo;3;7.0;3/05/2018;2500000;microempresarial
8767;masculino;comercio;comidas rapidas;el salvador;3;9.0;28/04/2017;6000000;microempresarial
8768;femenino;comercio;panaderia;campo valdes no. 1;3;4.0;2018/04/4;3500000;microempresarial
8769;femenino;comercio;comidas rapidas;manrique oriental;2;3.0;18/07/2017;7377000;microempresarial
8770;femenino;;tienda;campo valdes no. 1;1;4.0;16/03/2017;5000000;microempresarial
8771;masculino;comercio;variedades;manrique oriental;1;3.0;22/02/2018;4300000;microempresarial
8772;femenino;comercio;variedades;popular;1;1.0;25/01/2017;6800000;microempresarial
8773;femenino;industria;fabrica de ;santo domingo savio ;2;1.0;8/05/2017;7000000;microempresarial
8774;masculino;servicio;carpinteria;robledo;2;7.0;1/07/2016;6000000;microempresarial
8775;FEMENINO;comercio;miscelanea;robledo;2;7.0;21/03/2018;7000000;microempresarial
8776;masculino;Comercio;fabrica de calzado;robledo;2;7.0;8/02/2018;5000000;microempresarial
8777;masculino;comercio;variedades;manrique central no. 1;1;4.0;24/09/2018;4500000;microempresarial
8778;femenino;industria;fabrica de ;toscana;2;5.0;3/06/2016;$ 6,800,000.00;microempresarial
8779;femenino;servicio;fotografia;progreso;2;5.0;4/05/2018;6000000;microempresarial
8780;femenino;comercio;tienda de helados;aranjuez;2;;24/09/2018;3000000;microempresarial
8781;femenino;servicio;peluqueria;granizal;2;1.0;28/03/2017;7377000;microempresarial
8782;femenino;servicio;fumigacion;robledo;2;7.0;16/02/2018;$ 4,000,000.00;microempresarial
8783;femenino;comercio;restaurante;belencito;2;13.0;2017/06/12;7000000;microempresarial
8784;femenino;comercio;VARIEDADES;san javier no.1;2;13.0;22/01/2018;7800000;microempresarial
8785;masculino;comercio;comidas rapidas;pedregal;3;6.0;22/06/2018;3000000;microempresarial
8786;masculino;comercio;comidas rapidas;aranjuez;2;4.0;23/02/2018;1000000;microempresarial
8787;femenino;comercio;comidas rapidas;manrique oriental;2;3.0;4/05/2018;5000000;microempresarial
8788;femenino;servicio;variedades;20 de julio;1;13.0;14/06/2018;7800000;microempresarial
8789;Masculino;comercio;almacen de ropa en ;pedregal;3;6.0;29/11/2016;3000000;microempresarial
8790;FEMENINO;comercio;fabrica de helados;SANTO DOMINGO SAVIO ;2;1.0;2017/03/7;7377000;microempresarial
8791;femenino;comercio;variedades;robledo;2;7.0;18/07/2017;7377000;microempresarial
8792;femenino;comercio;variedades;campo valdes no. 1;02;4.0;24/05/2018;7800000;microempresarial
8793;femenino;servicio;peluqueria;villa guadalupe;2;1.0;25/07/2018;2000000;Microempresarial
8794;femenino;servicio;papeleria;buenos aires;1;9.0;26/11/2018;$ 7,812,000.00;microempresarial
8795;femenino;industria;panaderia;doce de octubre no.1;2;6.0;6/07/2018;4000000;microempresarial
8796;masculino;comercio;joyeria;centro admtivo;2;10.0;19/09/2017;7377000;microempresarial
8797;femenino;comercio;variedades;aranjuez;1;4.0;2016/03/29;$ 2,500,000.00;microempresarial
8798;MASCULINO;servicio;variedades;boston;03;10.0;5/02/2018;3000000;microempresarial
8799;Masculino;agropecuaria;sembrados;Cabecera San Cristobal;2;60.0;22/08/2018;19000000;agropecuaria
8800;masculino;comercio;fabrica-de-calzado;aranjuez;2;4.0;27/07/2018;4000000;microempresarial
8801;masculino;comercio;comidas rapidas;la isla;2;2.0;24/09/2018;5000000;microempresarial
8802;femenino;comercio;cerrajeria;pedregal;1;6.0;5/07/2018;4000000;microempresarial
8803;femenino;comercio;miscelanea;robledo;2;7.0;28/11/2017;4500000;microempresarial
8804;femenino;comercio;Distribuidora De ;robledo;2;7.0;12/08/2016;5000000;microempresarial
8805;masculino;industria;FABRICA DE ;boyaca;3;5.0;17/04/2018;7300000;microempresarial
8806;masculino;comercio;tienda;manrique central no. 1;1;4.0;2017/06/27;5000000;microempresarial
8807;femenino;servicio;peluqueria;popular;2;1.0;16/07/2018;1200000;microempresarial
8808;femenino;comercio;variedades;doce de octubre no.;2;;25/01/2016;6000000;microempresarial
8809;femenino;comercio;comidas rapidas;doce de octubre no.1;2;6.0;22/05/2018;4000000;microempresarial
8810;masculino;comercio;comidas rapidas;alfonso lopez;02;5.0;2017/05/15;3000000;microempresarial
8811;femenino;COMERCIO;COMIDAS RAPIDAS;pedregal;3;6.0;5/02/2018;5000000;microempresarial
8812;masculino;Servicio;mantenimiento en ;Buenos Aires;3;9.0;2017/07/25;5000000;microempresarial
8813;femenino;servicio;fabrica de ;belen;2;16.0;26/07/2016;6000000;Microempresarial
8814;masculino;servicio;productos de belleza;robledo;2;7.0;18/01/2019;8200000;microempresarial
8815;masculino;Comercio;variedades;picacho;1;6.0;29/08/2017;6000000;microempresarial
8816;femenino;servicio;peluqueria;carpinelo;1;1.0;29/05/2018;1000000;microempresarial
8817;femenino;servicio;mantenimiento en ;robledo;2;7.0;25/01/2018;7800000;microempresarial
8818;femenino;comercio;variedades;tejelo;3;5.0;26/07/2016;6890000;microempresarial
8819;femenino;servicio;variedades;cabecera san cristobal;1;13.0;16/05/2019;2500000;microempresarial
8820;femenino;industria;fabrica de ;playon de los ;1;2.0;6/05/2019;$ 3,750,000.00;microempresarial
8821;femenino;Comercio;fabrica de ;robledo;2;7.0;28/03/2019;8000000;microempresarial
8822;femenino;comercio;tienda;san javier no.1;01;13.0;21/01/2016;$ 6,800,000.00;microempresarial
